SKU,Name,Brand,CPUSPEED,Model,FullCPUDescription,RAM,DRIVE,Colour,Touch,Resolution,Screen Size (Laptop Only),Chipset/GPU Model,Series
11711,LENOVO ThinkPad X1 Carbon Gen 10 Laptop | Intel i5-1235U 1.30GHz | 16GB RAM | 512GB SSD | Windows 11 Pro,LENOVO,1.3,LENOVO ThinkPad X1 Carbon Gen 10,12th Gen Intel(R) Core(TM) i5-1235U,16,512,black,n,1920 x 1200,14,,
11712,Dell Optiplex 3080 Micro PC i5 10500T 6C 16GB RAM 256GB M.2 W11 USB WiFi,,2.3,Optiplex 3080 Micro,"Intel i5 10500T @ 2.3GHz, 6 Core/ 12 Thread - 3.8GHz boost",16,256,,n,,0,,
11713,LENOVO ThinkPad X1 Yoga Gen 6 2-IN-1 Laptop | Intel i5-1135G7 2.42GHz | 16GB RAM | 256GB SSD | Windows 11 Pro,LENOVO,2.419,LENOVO ThinkPad X1 Yoga Gen 6,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,16,256,Black,y,3840 x 2400,14,,
11715,HP ZBook Firefly 14 G7 Mobile Workstation Laptop | Intel i7-10610U 2.30GHz | 32GB RAM | 512GB SSD | Windows 11 Pro - B Grade,HP,2.304,HP ZBook Firefly 14 G7 Mobile Workstation,Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz,32,512,Silver,y,1920 x 1080,14,Quadro P520,
11716,Dell Optiplex 5090 SFF PC i5 11500 6C 16GB RAM 256GB M.2 W11 USB WiFi,Dell,2.7,Optiplex 5090 SFF,"Intel i5 11500 2.7GHz 6 Cores/ 12 Threads, 4.6GHz Boost",16,256,,n,,0,,
11717,Lenovo ThinkCentre M70s Gen3 SFF Intel i5 12400 6C 16GB RAM 500Gb M.2 W11 USB WiFi,Lenovo,2.5,ThinkCentre M70s Gen3 SFF,"Intel i5 12400 2.5GHz 6 Cores/ 12 Threads, 4.4GHz Boost",16,500,,n,,0,,
11718,Dell Optiplex 5080 Tower PC Intel i5 10500 6C 16GB RAM 512GBM.2 W11 incUSB WiFi,Dell,3.1,Optiplex 5080 Tower,"Intel i5 10500 3.1GHz 6 Cores/ 12 Threads, 4.5GHz Boost",16,512,,n,,0,Nvidia Quadro P2200,
11719,Lenovo ThinkCentre M80s SFF Intel i5 10500 6C 16GB RAM 256Gb M.2 W11 WiFi BT,Lenovo,2.5,ThinkCentre M80s SFF,"Intel i5 10500 2.5GHz 6 Cores/ 12 Threads, 4.4GHz Boost",16,256,,n,,0,,
1172,"Dell PowerEdge R430 2x Intel Xeon E5-2640v3 8C 64Gb RAM, 4x 4Tb HDD",Dell,2.6,PowerEdge R430,"Intel Xeon E5-2640 v3 2.6GHz 8 Core/ 16 Thread, 3.4GHz Boost",64,4000,,n,,0,,
11720,Lenovo ThinkCentre M70s SFF Intel i5 10500 6C 16GB RAM 256Gb M.2 W11 USB WiFi,Lenovo,2.5,ThinkCentre M70s SFF,"Intel i5 10500 2.5GHz 6 Cores/ 12 Threads, 4.4GHz Boost",16,256,,n,,0,,
11721,Dell Latitude 7430 Laptop | Intel i7-1255U 1.70GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,Dell,1.7,Dell Latitude 7430,12th Gen Intel(R) Core(TM) i7-1255U,16,256,Silver,y,1920 x 1080,14,,
11722,Lenovo ThinkCentre M70s SFF Intel i5 10400 6C 16GB RAM 256Gb M.2 W11 USB WiFi,Lenovo,2.9,ThinkCentre M70s SFF,Intel i5 10500 @ 2.9GHz 6 Cores/ 12 Threads and 4.3GHz Boost,16,256,,n,,0,,
11723,Dell Latitude 7430 Laptop | Intel i7-1255U 1.70GHz | 16GB RAM | 256GB SSD | Win 11,Dell,1.7,Dell Latitude 7430,12th Gen Intel(R) Core(TM) i7-1255U,16,256,Silver,y,1920 x 1080,14,,
11724,LENOVO ThinkPad X1 Carbon Gen 11 Laptop | Intel i5-1335U 1.30GHz | 16GB RAM | 512GB SSD | Win 11 - B Grade,LENOVO,1.3,LENOVO ThinkPad X1 Carbon Gen 11,13th Gen Intel(R) Core(TM) i5-1335U,16,512,Black,n,1920 x 1200,14,,
11725,Dell XPS 13 9305 Laptop | Intel i7-1165G7 2.8GHz | 16GB RAM | 512GB SSD | Win 11,Dell,2.8,Dell XPS 13 9305,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.8GHz,16,512,Silver,n,1920 x 1080,13,,
11726,Lenovo ThinkCentre M720q TINY PC Intel i7 9700T 8C 16GB RAM 512Gb M.2 WiFi BT,Lenovo,2,ThinkCentre M720q TINY ,Intel i7 9700T 2.0GHz 8 Cores / 8 Threads 4.3GHz Boost,16,512,,n,,0,,
11727,Dell XPS 15 9530 Laptop | Intel i7-13620H 2.40GHz | 32GB RAM | 512GB SSD | Win 11,Dell,2.4,Dell XPS 15 9530,13th Gen Intel(R) Core(TM) i7-13620H,32,512,Silver,n,1920 x 1200,16,,
11728,Dell OptiPlex 3090 Micro Intel i5 10500T 6C 16GB RAM 256GB SSD W11 USB WiFi,Dell,3.1,OptiPlex 3090 Micro,Intel i5 10500 @ 3.1GHz 6 Cores/ 12 Threads and 4.5GHz Boost,16,256,,n,,0,,
11729,Lenovo ThinkPad T14 Gen 3 Laptop | Intel i7-1260P 2.1GHz | 16GB RAM | 256GB SSD | Win 11 - B Grade,Lenovo,2.1,Lenovo ThinkPad T14 Gen 3,12th Gen Intel(R) Core(TM) i7-1260P,16,256,Black,n,1920 x 1080,14,,
11730,Microsoft Surface Laptop 6 For Business | Intel Ultra 7-165H 3.8GHz | 16GB RAM | 256GB SSD | Win 11,Microsoft,3.8,Microsoft Surface Laptop 6 for Business,Intel Ultra 7-165H 3.8GHz,16,256,Black,y,2256 x 1504,13,,
1174,"Dell R730xd 1x Intel Xeon E5-2683V3 14C, 128GB RAM, 2x 300Gb HDD, 8x 4Tb HDD",Dell EMC,2,R730xd,"Intel Xeon E5-2683 v3 @ 2GHz, 14 Core/ 28 Thread, 3GHz Boost",128,300,,n,,0,,
1175,Cisco Nexus N3K-C31108TC-V 48-Port 10G + 6x 100G/40G Switch,Cisco,0,N3K-C31108TC-V,,0,0,,n,,0,,
1176,Cisco ASA5506 v02 with Fire POWER Services Appliance,Cisco,0,ASA5506,,0,0,,n,,0,,
1179,Dell PowerEdge T420 2x Intel Xeon E5-2440 v2 8 Core 128Gb RAM 5x 8Tb HDD LTO6 Tape Drive,Dell,1.9,T420,Intel Xeon E5-2440 v2 1.9GHz 8 Core/ 16 Threads,128,8000,,n,,0,,
1181,"Dell PowerEdge R530 Intel Xeon E5-2683v3 14C 64Gb RAM 4x 300Gb, 4x 10Tb SAS HDD",Dell,2,R530,"Intel Xeon E5-2683v3 @2.0GHz 14 Core/ 28 Thread, 3.0GHz Boost ",64,300,,n,,0,,
1182,"Lenovo X3650 M5 2x Intel Xeon E5-2699v3 18C, 256Gb RAM, 3x 7.68Tb SSD, 10Gbe",IBM/ Lenovo,2.3,x3650 M5,"Intel Xeon E5-2699v3 @2.3GHz 18 Cores/ 36 Threads, 3.6Ghz Boost ",256,0,,n,,0,,
1183,Lenovo SystemX 3650 M5 2x Intel Xeon E5-2699v3 18C 256Gb RAM 2x 960Gb SSD 10Gbe,IBM/ Lenovo,2.3,X3650 M5,"Intel Xeon E5-2699v3 @2.3GHz 18 Cores/ 36 Threads, 3.6Ghz Boost ",256,960,,n,,0,,
1184,Dell Precision 3640 Intel i7 10700 8C 16GB RAM 512GB M.2 SSD 6TB HDD W11 WiFi BT,Dell,3.3,Precision 3640,"Intel i7 10700 @2.9Ghz, 8 Cores/ 16 Threads, 4.8GHz Boost",16,512,,n,,0,Nvidia Quadro P1000,
1185,Dell Precision 3630 PC Intel Xeon E-2124 32GB RAM 512GB SSD 4Tb HDD W11 WiFi BT,Dell,3.6,3630,"Intel iXeon E-2124 @ 3.3GHz 4 Core/ 4 Thread, 4.3GHz Boost",32,512,,n,,0,Nvidia Quadro P2000,
1186,Lenovo ThinkSmart Core Intel i5-1145G7E 8Gb RAM 256Gb M.2 WiFi BT W11IoT,,1.5,Type 11RX,Intel i5-1145G7E@1.5GHz 4 Core/ 8 Threads 4.1GHz Boost,8,256,,n,,0,,
1187,Dell Precision 3630 PC Intel i7 8700K 6C 32GB RAM 512GB SSD 10Tb HDD W11 WiFi BT,Dell,3.7,Precision 3630,Intel i7 8700K 6 Cores/ 12 Threads @ 3.2GHz and 4.6GHz Boost CPU,32,512,,n,,0,Nvidia Quadro P2000,
1189,Apple iPad 6th Gen Tablet | 32GB | Space Grey | Wi-Fi Only | A Grade,Apple,0,MR7F2X/A,,0,0,,n,,9,,
1192,"Apple MacBook Pro 13"" 2017 | Intel i5-7360U 2.3GHz | 16GB RAM | 250GB SSD | Space Grey",Apple,2.3,"Apple MacBook Pro 13"" 2017",Intel i5-7360U 2.3GHz Dual Core (7th Gen),16,250,,n,,13,,
1193,Dell PowerEdge R640 2x Intel Xeon Silver 12C 384Gb RAM 2x 960Gb SSD 10GbE,Dell,1.7,R640,Intel Xeon Silver 4116 @ 2.1GHz 12 Cores/ 24 Threads 3GHz Boost,384,960,,n,,0,,
1194,Microsoft Surface Laptop 3 | Intel i5-1035G7 1.2GHz | Win 11 | 8GB RAM | 256GB SSD,Microsoft,1.2,Surface Laptop 3,Intel i5-1035G7 Quad Core 1.2GHz (10th Gen),8,256,Black,y,2256 x 1504,13,,
1195,"Panasonic PT-EZ770Z | 6,500 ANSI Lumens | WUXGA Widescreen Conference Room Projector",Panasonic,0,PT-EZ770Z,,0,0,,n,,0,,
1197,HPE ProLiant MicroServer Gen8 | Intel Pentium 2.5GHz | 16Gb RAM | 3x 4Tb HDD,HPE,2.5,MicroServer Gen8,Intel Pentium G2020T 2.5 GHz,16,4000,,n,,0,,
1198,"Apple MacBook Pro 15"" 2017 A1707 | Intel i7-7820HQ 2.9GHz | 16GB RAM | 500GB SSD - B Grade",Apple,2.9,A1707,Intel i7-7820HQ 2.9GHz Quad Core (7th Gen),16,500,,n,,15,,
1200,Dell Precision 5560 Mobile Workstation Laptop | Intel Xeon W-11955M 2.6GHz | Nvidia RTX A2000 4GB | Win 11 | 32GB RAM | 1TB M.2,Dell,2.6,5560,Intel Xeon W-11955M @ 2.6Ghz 8 Cores/ 16Threads 5GHz Boost,32,1000,Silver,n,1920 x 1200,15,,
1201,Microsoft Surface Pro 7 | Intel i5-1035G4 1.1GHz | 8GB RAM | 256GB SSD Black | Win 11 ,Microsoft,1.1,Surface Pro 7, Intel i5-1035G4 1.1GHz Quad Core (10th Gen),8,256,Black,y,2736 x 1824,12,,
1203,"Apple MacBook Pro 16"" 2019 A2141 | Intel i7-9750H 2.6GHz | 16GB RAM | 500GB SSD | New Battery/Keyboard",Apple,2.6,A2141,Intel i7-9750H 2.6GHz Hex Core (9th Gen),16,500,,n,,16,,
1204,Dell Latitude 12 Rugged Tablet 7202 | Intel Core M 5Y10c 800MHz | Win 10 | 4GB RAM | 128GB,Dell,0.8,Latitude 7202,Intel Core M 5Y10c 800MHz (5th gen),4,128,Black,n,1366 x 768,12,,
1205,Dell Latitude 12 Rugged Tablet 7212 | Intel i5 7300U 2.8GHz | 8GB RAM | 256GB SSD - B GRADE,Dell,2.6,Latitude 7212,Intel i5 7300U 2.6GHz (7th Gen),8,256,Black,n,1920 x 1080,12,,
1206,Microsoft Surface Pro 7 | Intel i5-1035G4 1.1GHz | Win 11 | 16GB RAM | 256GB SSD Silver - B Grade,Microsoft,1.1,Surface Pro 7,Intel i5-1035G4 1.1GHz Quad Core (10th Gen),16,256,Silver,y,2736 x 1824,0,,
1207,Microsoft Surface Pro 7 | Intel i5-1035G4 1.1GHz | Win 11 | 16GB RAM | 256GB SSD Silver,Microsoft,1.1,Surface Pro 7,Intel i5-1035G4 1.1GHz Quad Core (10th Gen),16,256,Silver,y,2736 x 1824,0,,
1208,Dell Latitude 7280 Laptop | Intel i7-7600U 2.8GHz | Win 10 | 16GB RAM | 512SSD,Dell,2.8,7280,Intel i7-7600U Dual Core 2.8GHz (7th Gen),16,512,Black,n,1920 x 1080,12,,
1209,Microsoft Surface Pro 7 | Intel i5-1035G4 1.1GHz | Win 11 | 8GB RAM | 256GB SSD Black - B Grade,Microsoft,1.1,Surface Pro 7,Intel i5-1035G4 1.1GHz Quad Core (10th Gen),8,256,Black,y,2736 x 1824,0,,
1210,Dell Precision 7530 Mobile Workstation Laptop | Intel Xeon E-2176M 2.7GHz |  Nvidia Quadro P1000 4GB | Win 11 | 32GB RAM | 512GB SSD,Dell,2.7,Precision 7530,Intel Xeon E-2176M Hexa Core 2.7GHz,32,512,Black,n,1920 x 1080,15,Quadro P1000,
1211,"NEC NP3250W | 4,000 ANSI Lumens | WXGA Conference Room Projector",NEC,0,NP3250W,,0,0,,n,,0,,
1213,HPE ProLiant DL360 GEN10 2x Xeon Gold 6242R 20C 1.5TB RAM 2x 960GB SSD 10/40GbE,HPE,3.1,DL360 Gen10,"Intel Xeon Gold 6242R @3.1GHz 20 Core/ 40 Thread, 4.1GHz Boost",1536,960,,n,,0,,
1214,"NEC NP-M271X | 2,700 ANSI Lumens | XGA Conference Room Projector",NEC,0,NP-M271X,,0,0,,n,,0,,
1216,"HP DL360 Gen 9 2x Intel Xeon E5-2690v3 12C 512GB RAM 2x 250GB SSD, 4x 2.4TB HDD",HPE,2.6,DL360 Gen9,"Intel Xeon E5-2690 v3 2.6GHz 12 Core/ 24 Thread, 3.5GHz Boost",512,250,,n,,0,,
1217,Dell Latitude 5290 2-in-1 Touch Laptop | i5-8350U 1.7GHz | 8GB RAM | 128GB SSD - B Grade,Dell,1.7,Latitude 5290,Intel i5-8350U Quad Core 1.7GHz (8th Gen),8,128,Black,y,1920 x 1080,12,,
1220,HP DL360 Gen9 2x Intel Xeon E5-2698v3 16C 512GB RAM 2x 500GBSSD 6x 1TB HDD 10GBe,HPE,2.3,DL360 Gen 9,"Intel Xeon E5-2698 v3 2.3GHz 16 Cores/ 32 Threads, 3.6GHz Boost ",512,500,,n,,0,,
1221,HP DL360 Gen9 2x Intel Xeon E5-2698v3 16C 512GB RAM 3x 120GBSSD 4x 1TB HDD 10GBe,HPE,2.3,DL360 Gen9,"Intel Xeon E5-2698 v3 2.3GHz 16 Cores/ 32 Threads, 3.6GHz Boost",512,120,,n,,0,,
1222,HP ProLiant DL360 GEN9 2x Intel Xeon E5-2670v3 12C 256GB RAM 2x 500GB SSD 10GBe,HPE,2.3,DL360 Gen9,"Intel Xeon E5-2670 v3 2.3GHz 12 Core/ 24 Thread, 3.1GHz Boost",256,500,,n,,0,,
1224,HP Gigabit Switch J9729A 2920 PoE+ 2920-48G PoE,HPE,0,J9729A 2920-48G PoE+,,0,0,,n,,0,,
1225,HP Aruba Gigabit Switch J9729A 2920 PoE+ 2920-48G PoE,HPE,0,J9729A 2920-48G PoE+,,0,0,,n,,0,,
1226,"HP DL380 Gen10 Xeon Silver 4114 10C, 192Gb RAM, 2x 240GbSSD 14x 900Gb HDD 10GBE",HPE,2.2,DL380 Gen10,"Intel Xeon Silver 4114 2.2GHz 10 Cores/ 20 Threads, 3.0GHz Boost",192,240,,n,,0,,
1227,Laptop Charger,,0,,,0,0,,n,,0,,
1228,FG-501E Fortinet FortiGate 501E Security Firewall Appliance,Fortigate,0,FG-501E,,0,0,,n,,0,,
1229,Microsoft Surface Laptop 2 | Intel i5-8350U 1.7GHz | Win 11 | 8GB RAM | 128GB SSD - B Grade,Microsoft,1.7,Microsoft Surface Laptop 2,Intel i5-8350U Quad Core 1.7GHz (8th Gen),8,128,Silver,y,2256 x 1504,13,,
1230,Microsoft Surface Laptop 2 | Intel i7-8650U 1.9GHz | Win 10 | 16GB RAM | 512GB SSD - B Grade,Microsoft,1.9,Microsoft Surface Laptop 2,Intel i7-8650U Quad Core 1.9GHz (8th Gen),16,512,Silver,y,2256 x 1504,13,,
1231,"7.68TB RI SSD, IBM System Storage, 12GB SAS, 01EJ399, 01EJ993, Samsung 2.5"" ",,0,01EJ399,,0,0,,n,,0,,
1232,IBM Storwize V7000 2076-624 Node Canister Storage System Virtualized SAN,IBM,0,Storwize V7000 2076-624,"Intel Xeon E5-2618L v4, 2.2GHz, 10 Cores",256,0,,n,,0,,
1237,IBM Storwize V7000 2076-624 Node Canister Storage System SAN 24x 1.92TB SSD,IBM,2.2,V7000 2076-624,"Intel Xeon E5-2618L v4, 2.2GHz, 10 Cores",128,1920,,n,,0,,
1238,Cisco WS-C3650-48FWS-S,Cisco,0,Cisco WS-C3650-48FWS-S,,0,0,,n,,0,,
1239,Cisco C1111-8PLTELA Integrated Services Router ISR 1100 Series DSL,Cisco,0,C1111-8PLTELA,,0,0,,n,,0,,
1241,"HP 5130 Series JG936A, 5130-24G-PoE+-4SFP+ EI Switch, 24 port Gigabit POE",HP,0,JG936A,,0,0,,n,,0,,
1242,"HP JG937A FlexNetwork 5130 Switch, HPE 5130 48G PoE+ 4SFP+ EI Switch, 48 Port Gigabit PoE",HPE,0,JG937A,,0,0,,n,,0,,
1243,"HP JG941A, 5130 Series Switch, 5130-48G-PoE+-2SFP+-2XT EI, 48 Port Gigabit PoE",HPE,0,JG941A,,0,0,,n,,0,,
1244,"Cisco Catalyst 2960-X Series Switch WS-C2960X-48FPS-L, 48 Port Gigabit PoE+ 740W",Cisco,0,WS-C2960X-48FPS-L,,0,0,,n,,0,,
1245,"Cisco Catalyst 2960-X Series Switch WS-C2960X-24PS-L, 24 Port Gigabit PoE+ 370W",Cisco,0,WS-C2960X-24PS-L,,0,0,,n,,0,,
1246,"NEC PA550W Projector | 5,500 ANSI Lumens | NP13ZL Lens | WXGA Large Venue",NEC,0,PA550W,,0,0,,n,,0,,
1247,HP Elitebook X360 1030 G2 Touch Screen Laptop | Intel i5-7300U 2.6GHz | Win 10 | 16GB RAM | 512GB SSD,HP,2.6,Elitebook X360 1030 G2,i5-7300U,16,512,Silver,y,1920 x 1080,13,,
1248,"Cisco Catalyst 2960-CX Series Switch WS-C2960CX-8TC-L V04, 8 Port Gigabit",Cisco,0,WS-C2960CX-8TC-L,,0,0,,n,,0,,
1249,Dell Latitude 7490 Laptop | Intel i7-8650U 1.9GHz | 16GB RAM | 256GB SSD | Win 11,Dell,1.9,Latitude 7490,Intel i7-8650U 1.9GHz Quad Core (8th Gen),16,256,Black,n,1920 x 1080,14,,
1250,HP Elitebook X360 1030 G2 Touch Screen Laptop | Intel i5-7300U 2.6GHz | Win 10 | 16GB RAM | 512GB SSD - B Grade,HP,2.6,Elitebook X360 1030 G2,i5-7300U,16,512,Silver,y,1920 x 1080,13,,
1251,HP EliteBook X360 1030 G2 Touch  Laptop | Intel i5-7300U 2.6GHz | Win 10 | 8GB RAM | 256GB SSD | B Grade,HP,2.6,HP EliteBook X360 1030 G2 ,Intel i5-7300U 2.6GHz (7th Gen),8,256,Silver,y,1920 x 1080,13,,
1252,"1.92TB RI SSD | IBM System Storage | 12Gb SAS 2.5"" | Toshiba PX05SRB192 | IBM PN: 01EJ796",Toshiba,0,PX05SRB192 01EJ796,,0,1920,,n,,0,,
1254,"Epson EB-W18 Projector | 3,000 Lumens | with Remote",Epson,0,EB-W18,,0,0,,n,,0,,
1256,"Epson EB-1460Ui Projector | 4,400 Lumens | WUXGA Ultra Short Throw",Epson,0,EB-1460Ui,,0,0,,n,,0,,
1257,"Epson EB-1460Ui Projector | 4,400 Lumens | WUXGA Ultra Short Throw",Epson,0,EB-1460Ui,,0,0,,n,,0,,
1258,"Intel Xeon Silver 4216 Processor Server CPU 2.10 GHz, 12 Cores / 24 Threads, LGA647",Intel,2.1,Xeon Silver 4216,Intel Xeon Silver 4216,0,0,,n,,0,,
1259,Lenovo ThinkPad P72 Mobile Workstation Laptop | Intel Xeon E-2176M 2.7GHz | Nvidia Quadro P4200 8GB | Win 11 | 32GB RAM | 2 x 1TB SSD,Lenovo,2.7,P72,Intel Xeon E-2176M Hexa Core 2.7GHz,32,1000,Black,n,3840 x 2160,17,Quadro P4200,
1260,Microsoft Surface Pro 5 | Intel i7-7660U | Win 10 | 16GB RAM | 512GB SSD,Microsoft,2.5,Microsoft Surface Pro 5,Intel i7-7660U Dual Core (7th Gen),16,512,Silver,y,2736 x 1824,12,,
1261,HP ZBOOK STUDIO G5 Mobile Workstation Laptop | Intel Xeon E-2176M 2.7GHz | Nvidia Quadro P1000 | Win 11 | 32GB RAM | 512GB SSD | B-Grade,HP,2.7,HP ZBOOK Studio G5 ,Intel Xeon E-2176M Hexa Core 2.7GHz ,32,512,Silver,n,1920 x 1080,15,Quadro P1000,
1262,NEC P451W 3LCD Projector | 4500 ANSI Lumens | WXGA Conference Room,NEC,0,P451W,,0,0,,n,,0,,
1263,NEC PA622U Projector | 6200 Lumens | WUXGA Large Venue,NEC,0,PA622U,,0,0,,n,,0,,
1264,Dell Precision 7550 Mobile Workstation Laptop | Intel Xeon W-10855M 2.8GHz | Nvidia RTX 3000 6GB | Win 11 | 32GB RAM | 512GB,Dell,2.8,7550,Intel Xeon W-10855M Hexa Core 2.8GHz (10th Gen),32,512,Silver,n,1920 x 1080,15,RTX 3000 ,
1265,HP EliteBook X360 1030 G3 Touch Screen Laptop | Intel i7-8650U 1.9GHz | Win 11 | 16GB RAM | 512GB SSD | A ,HP,1.9,EliteBook X360 1030 G3,Intel i7-8650U 1.9GHz Quad Core (8th Gen),16,512,Silver,y,1920 x 1080,13,,
1266,"Dell U27 UltraSharp InfinityEdge 27"" QHD IPS LED Monitor 2560 x 1440 16:9 ",Dell,0,Dell U2717D,,0,0,,n,,0,,
1267,"Dell Ultrasharp U2722DE 27"" QHD USB-C Hub Monitor | 2560 x 1440 60Hz | 16:9 IPS LED-Backlit LCD - Bad USB-C",Dell,0,U2722DE,,0,0,,n,,0,,
1268,"Dell Ultrasharp U2722DE 27"" QHD USB-C Hub Monitor | 2560 x 1440 60Hz | 16:9 IPS LED-Backlit LCD | B-Grade",Dell,0,U2722DE,,0,0,,n,,0,,
1269,HPE HP ProLiant DL360 GEN9 2x E5-2697v3 14C 512GB RAM 2x 240GBSSD 4x 2TB HDD 10Gbe,HPE,2.3,DL360 G9,"Intel Xeon E5-2697 v3 2.6GHz 14 Core/ 28 Thread, 3.6GHz Boost",512,240,,n,,0,,
1270,"Apple MacBook Pro 15"" 2017 A1707 | Intel i7-7700HQ 2.8GHz | 16GB RAM | 500GB SSD - B Grade",Apple,2.8,A1707 MacBook Pro,Intel i7-7700HQ 2.8GHz Quad Core (7th Gen),16,500,,n,,15,,
1271,"Apple MacBook Pro 15"" 2016 A1707 | Intel i7-6820HQ 2.7GHz | 16GB RAM | 500GB SSD",Apple,2.6,A1707 MacBook Pro,Intel i7-6820HQ 2.7GHz Quad Core (6th Gen),16,500,,n,,15,,
1272,NVIDIA GeForce GTX 1660 Super OC 6G Asus 6GB Graphics Video Card - Used,,1.83,GTX 1060 Super,,6,0,,n,,0,,
1273,HP Elitebook X360 1030 G3 Touch Screen Laptop | Intel i7-8650U 1.9GHz | Win 11 | 16GB RAM | 512GB SSD - B Grade,HP,1.9,EliteBook X360 1030 G3,Intel i7-8650U 1.9GHz Quad Core (8th Gen),16,512,Silver,y,1920 x 1080,13,,
1274,HP Elitebook X360 1030 G4 Touch Screen Laptop | Intel i7-8665U 1.9GHz | Win 11 | 16GB RAM | 512GB SSD - B Grade,HP,1.9,Elitebook X360 1030 G4,Intel i7-8665U 1.9GHz Quad Core (8th Gen),16,512,Silver,y,1920 x 1080,13,,
1275,Dell Precision 7520 Mobile Workstation Laptop | Intel Xeon E3-1545M v5 2.9GHz | Quadro M1200 4GB | Win 10 | 32GB RAM | 256SSD 500GB HD - B Grade,Dell,2.9,Precision 7520,Intel Xeon E3-1545M v5 Quad Core 2.9GHz,32,256,Black,n,1920 x 1080,15,Quadro M1200,
1276,"Apple MacBook Pro 15"" 2017 A1707 | Intel i7-7700HQ 2.8GHz | 16GB RAM | 500GB SSD | New Battery - B Grade",Apple,2.8,A1707 MacBook Pro,Intel i7-7700HQ 2.8GHz Quad Core (7th Gen),16,500,,n,,15,,
1277,"Apple MacBook Pro 15"" 2019 A1990 | Intel i7-9750H 2.6GHz | 32GB RAM | 500GB SSD - New Screen + Battery Keyboard",Apple,2.6,A1990 MacBook Pro,Intel i7-9750H 2.6GHz Hex Core (9th Gen),32,500,,n,,15,,
1278,Panasonic FZ-55 Toughbook Touch Laptop | Intel i5-8365U 1.6GHz | Win 11 | 8GB RAM | 256GB SSD,Panasonic,1.6,FZ-55 ,Intel i5-8365U Quad Core 1.6 - 4.1GHz (8th Gen),8,256,Silver,y,1920 x 1080,14,,
1279,Server Rails,,0,,,0,0,,n,,0,,
1283,Lenovo ThinkPad Hybrid USB-C with USB-A Dock - Laptop Docking Station 40AF0135AU - NEW,Lenovo,0,Lenovo ThinkPad Hybrid USB-C with USB-A Dock,,0,0,,n,,0,,
1284,Lenovo ThinkPad Thunderbolt 3 135W Docking Station | USB-C DP HDMI - 40AC0135AU - NEW,Lenovo,0,ThinkPad Thunderbolt 3 Dock,,0,0,,n,,0,,
1285,Microsoft Surface Pro 5 | Intel i7-7660U | Win 10 | 16GB RAM | 512GB SSD - B Grade,Microsoft,2.5,Microsoft Surface Pro 5,Intel i7-7660U Dual Core (7th Gen),16,512,Silver,y,2736 x 1824,12,,
1294,Dell Latitude 5400 Laptop | i7-8665U 1.9GHz | 16GB RAM | 512GB SSD | Windows 11,Dell,1.9,Dell 5400,Intel i7-8665U 1.9GHz Quad Core (8th Gen) ,16,512,Black,n,1920 x 1080,14,,
1302,Dell Latitude 7400 2-In-1 Touch Laptop | Intel i7 8665U | 16GB RAM | 256GB SSD | Win 11,Dell,1.9,Latitude 7400 2-In-1,Intel i7 8665U Quad Core 1.9GHz (8th Gen),16,256,Silver,y,1920 x 1080,14,,
1303,Dell Latitude 5310 2-In-1 Touch Laptop | Intel i7 10610U | 16GB RAM | 256GB SSD | Win 11,Dell,1.8,Latitude 5310 2-In-1,Intel i7 10610U Quad Core 1.8GHz (10th Gen),16,256,Silver,y,1920 x 1080,13,,
1304,Dell Latitude 7414 Rugged Extreme Touch Laptop | Intel i7 6600U | 16GB RAM | 512GB SSD | Win 10 - B Grade,Dell,2.6,Latitude 7414 Rugged,Intel i7 6600U Dual Core 2.6GHz (6th Gen),16,512,Black,y,1366 x 768,14,,
1305,Dell Latitude 5310 2-In-1 Touch Laptop | Intel i7 10610U | 16GB RAM | 256GB SSD | Win 11 - B Grade,Dell,1.8,Latitude 5310 2-In-1,Intel i7 10610U Quad Core 1.8GHz (10th Gen),16,256,Silver,y,1920 x 1080,13,,
1306,Dell Latitude 7414 Rugged Extreme Touch Laptop | Intel i7 6600U | 16GB RAM | 512GB SSD | Win 10,Dell,2.6,Latitude 7414 Rugged,Intel i7 6600U Dual Core 2.6GHz (6th Gen),16,512,Black,y,1366 x 768,14,,
1308,Dell Latitude 7490 Laptop | Intel i5-8350U 1.7GHz | 8GB RAM | 256GB SSD | Win 11 | B Grade,Dell,1.7,Dell Latitude 7490,Intel i5-8350U 1.7GHz Quad Core (8th Gen),8,256,Black,n,1920 x 1080,14,,
1309,Dell Latitude 7390 2-In-1 Touch Laptop | Intel i5 8250U | 8GB RAM | 256GB SSD | Win 11,Dell,1.6,Latitude 7390 2-in-1 touch,Intel i5-8250U Quad Core 1.6GHz (8th Gen),8,256,Black,y,1920 x 1080,13,,
1310,Dell Latitude 7390 2-In-1 Touch Laptop | Intel i5 8250U | 8GB RAM | 256GB SSD | Win 11 | B Grade,Dell,1.6,Latitude 7390 2-in-1 touch,Intel i5-8250U Quad Core 1.6GHz (8th Gen),8,256,Black,y,1920 x 1080,13,,
